Id,EventType,Message,VideoId,EventName,ModifiedBy,ModifiedDate,Video_Token,ThreadId,Tags,Created,SubmissionDate,VideoCreatorId,Reply_To,Weight,Position,Duration,VideoResolution,Views,CommunityManagerNotes,Custom_Label,Video_State,Video_Type,IsDeleted
8518,Video,,1661,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:07:59 PM,r1b3d8323ae5a9bf1c8ce0dccf7a3de4,931,"submitted,{""threadId"":931},approved,featured",11/30/2020 1:55:05 PM,11/30/2020 1:55:10 PM,,0,0,114,22.62,,0,,This town / See linn,Published,Featured,False
8519,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:07:59 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,116,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8520,Video,,1662,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:07:59 PM,r193fd5b9d7f6bdd4c21fcf773f74804,931,"submitted,{""threadId"":931},approved,featured",11/30/2020 1:56:01 PM,11/30/2020 1:56:06 PM,,0,0,115,49.64,,0,,Victim / Ohver,Published,Featured,False
8521,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:00 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,117,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8522,Video,,1663,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:00 PM,r1ae0ca1660ed4529831c8d2932f6f33,931,"submitted,{""threadId"":931},approved,featured",11/30/2020 2:00:30 PM,11/30/2020 2:00:35 PM,,0,0,116,46.32,,0,,The Pack / Hundikari,Published,Featured,False
8523,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:00 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,118,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8524,Video,,1664,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:00 PM,r14d4eeae5ffba38706e61cbe91f3906,931,"submitted,{""threadId"":931},approved,featured",11/30/2020 2:03:40 PM,11/30/2020 2:03:46 PM,,0,0,117,42.61,,0,,Man of the Harvest / Lõikuse mees,Published,Featured,False
8525,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:00 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,119,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8526,Video,,1665,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:00 PM,r194b83f56789131e9995f9f1568feda,931,"submitted,{""threadId"":931},approved,featured",11/30/2020 2:08:30 PM,11/30/2020 2:08:35 PM,,0,0,118,43.82,,0,,Glassboy / Klaaspoiss,Published,Featured,False
8527,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:00 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,120,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8528,Video,,1671,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:00 PM,r1af273d73fcbe9ebd09a78bf49f7b3c,931,"submitted,{""threadId"":931},approved,featured",12/1/2020 8:36:21 AM,12/1/2020 8:36:26 AM,,0,0,119,16.6,,0,,The Flood Won't Come / Uputust ei tule,Published,Featured,False
8529,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,121,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8530,Video,,1684,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r1151502c53725d621ba43bdb983516f,931,"submitted,{""threadId"":931},approved,featured",12/1/2020 5:00:37 PM,12/1/2020 5:00:42 PM,,0,0,120,15.76,,0,,You are not a Kiwi / Sa ei ole kiivi,Published,Featured,False
8531,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,122,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8532,Video,,1686,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r177ce76cf9d68c4f80582e25ddb9dd7,931,"submitted,{""threadId"":931},approved,featured",12/1/2020 5:08:08 PM,12/1/2020 5:08:14 PM,,0,0,121,61.48,,0,,Glassboy / Klaaspoiss,Published,Featured,False
8533,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,123,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8534,Video,,1687,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r1a5bfa093c4571a6762c71b41fb25c7,931,"submitted,{""threadId"":931},approved,featured",12/1/2020 5:11:31 PM,12/1/2020 5:11:36 PM,,0,0,122,22.82,,0,,Conference / Konverents,Published,Featured,False
8535,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,124,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8536,Video,,1690,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r146bc39153c74d126ed0d2daf94237a,931,"submitted,{""threadId"":931},pending",12/1/2020 6:46:42 PM,12/1/2020 6:47:21 PM,,0,0,123,27.56,,0,,Sententia / Sentents,Published,Featured,False
8537,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,125,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8538,Video,,1732,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:01 PM,r1c49c4147de99f48e454f9a1aed4a0c,931,"submitted,{""threadId"":985},pending",11/20/2020 8:16:45 PM,11/20/2020 8:21:37 PM,,0,0,124,57.54,,0,found as missing from this main discussion and made copy,"BEAR HILL PATH ",Published,Featured,False
8539,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:02 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,126,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8540,Video,,1733,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:02 PM,r162b83834f537b8668bf3c776a6c4db,931,"submitted,{""threadId"":1014},pending",11/24/2020 5:54:07 PM,11/24/2020 5:54:34 PM,,0,0,125,37.89,,0,found as missing from this main discussion and made copy,Broken roots / Katkised juured,Published,Featured,False
8541,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:02 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,127,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8542,Video,,1734,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:02 PM,r1c7731e80bf3cc03114080bbabce111,931,"submitted,{""threadId"":1015},pending",11/21/2020 10:27:16 AM,11/21/2020 10:27:36 AM,,0,0,126,42.6,,0,found as missing from this main discussion and made copy,Bula,Published,Featured,False
8543,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:02 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,128,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8544,Video,,1735,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:02 PM,r1aa8f9d14c325b0f8899ea2e22a5579,931,"submitted,{""threadId"":1042},pending",11/19/2020 3:26:15 PM,11/19/2020 3:29:54 PM,,0,0,127,20.12,,0,found as missing from this main discussion and made copy,Conversations with a Whale,Published,Featured,False
8545,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,129,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8546,Video,,1736,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r16d029f83b7e715d9922a4cd5d3f0f0,931,"submitted,{""threadId"":1110},pending",11/27/2020 7:05:14 PM,11/27/2020 7:05:55 PM,,0,0,128,43.17,,0,found as missing from this main discussion and made copy,Glassboy / Klaaspoiss,Published,Featured,False
8547,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,130,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8548,Video,,1737,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r1105042c291f7a0fbf0217202c0e852,931,"submitted,{""threadId"":1110},pending",11/27/2020 9:31:54 PM,11/27/2020 9:33:06 PM,,0,0,129,57.24,,0,found as missing from this main discussion and made copy,Glassboy / Klaaspoiss,Published,Featured,False
8549,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,131,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8550,Video,,1738,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r14e27b17aeb833600c6ede9eec2e0fe,931,"submitted,{""threadId"":1217},pending",11/21/2020 2:13:17 PM,11/21/2020 2:13:55 PM,,0,0,130,9.48,,0,found as missing from this main discussion and made copy,My dear corpses / Mu kallid laibad,Published,Featured,False
8551,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,132,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8552,Video,,1740,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r13076886f1c8aa8c2434ac59db28ed9,931,"submitted,{""threadId"":1227},pending",11/15/2020 12:45:50 PM,11/15/2020 12:47:10 PM,,0,0,131,22.72,,0,found as missing from this main discussion and made copy,Needle Park Baby / Süstlapargi laps,Published,Featured,False
8553,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,133,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8554,Video,,1741,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:03 PM,r15dc0698316eae6969d070cf3436fc1,931,"submitted,{""threadId"":1326},pending",11/23/2020 9:41:06 AM,11/23/2020 9:41:23 AM,,0,0,132,380.64,,0,found as missing from this main discussion and made copy,Spin / Pöördes,Published,Featured,False
8555,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:04 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,134,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8556,Video,,1742,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:04 PM,r15ad94ee8abb9f256d50a9be297e0a4,931,"submitted,{""threadId"":1326},pending",11/22/2020 11:09:23 PM,11/22/2020 11:09:46 PM,,0,0,133,48.92,,0,found as missing from this main discussion and made copy,Spin / Pöördes,Published,Featured,False
8557,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:04 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,135,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8558,Video,,1743,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:04 PM,r1bde235259c338d4810ef816351807d,931,"submitted,{""threadId"":1350},pending",11/26/2020 8:05:24 PM,11/26/2020 8:05:55 PM,,0,0,134,23.8,,0,found as missing from this main discussion and made copy,Thank you,Published,Featured,False
8559,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:04 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,136,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8560,Video,,1744,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:04 PM,r1b84dd43cc88f68110c59c996eba42c,931,"submitted,{""threadId"":1409},pending",11/15/2020 6:45:28 PM,11/15/2020 6:46:32 PM,,0,0,135,43.92,,0,found as missing from this main discussion and made copy,The Pack / Hundikari,Published,Featured,False
8561,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:04 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,137,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8562,Video,,1745,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:04 PM,r1fd374a46c011651fc7cb0233370760,931,"submitted,{""threadId"":1416},pending",11/22/2020 1:48:33 PM,11/22/2020 1:50:11 PM,,0,0,136,14.28,,0,found as missing from this main discussion and made copy,The Pubic Hair / Häbemekarvad,Published,Featured,False
8563,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:05 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,138,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8564,Video,,1746,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:05 PM,r1416da6aa9a5a60773d6f986cdda963,931,"submitted,{""threadId"":1422},pending",11/23/2020 5:45:34 PM,11/23/2020 6:25:39 PM,,0,0,137,13.2,,0,found as missing from this main discussion and made copy,The School Bus / Koolibuss,Published,Featured,False
8565,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:05 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,139,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8566,Video,,1747,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:05 PM,r129b97445f18ba5d328c19372f287a1,931,"submitted,{""threadId"":873},pending",11/15/2020 1:22:23 PM,11/15/2020 1:22:32 PM,,0,0,138,102.08,,0,found as missing from this main discussion and made copy,There Will be People / Tuleb inimesi,Published,Featured,False
8567,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:05 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,140,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8568,Video,,1748,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:05 PM,r1d85f0a4e09c58f44cc13b17b442e2a,931,"submitted,{""threadId"":1467},pending,{""creator"":""a.mussabekov.kz@gmail.com""}",11/27/2020 11:31:56 AM,11/27/2020 11:34:05 AM,Email provided,0,0,139,53.08,,0,found as missing from this main discussion and made copy,Ulbolsyn / Ulbolsõn – üksi kõigi vastu,Published,Featured,False
8569,Video,,1432,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:06 PM,r1dde1e2ecf42c48679f1918cea07392,931,"submitted,{""threadId"":931},approved",11/22/2020 10:37:56 AM,11/22/2020 10:38:02 AM,,0,0,140,61.8,,0,ex position 41,Dinner in America / Õhtusöök Ameerikas,Published,Normal,False
8570,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:06 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,141,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8571,Video,,1432,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:08 PM,r1dde1e2ecf42c48679f1918cea07392,931,"submitted,{""threadId"":931},approved",11/22/2020 10:37:56 AM,11/22/2020 10:38:02 AM,,0,0,141,61.8,,0,ex position 41,Dinner in America / Õhtusöök Ameerikas,Published,Normal,False
8572,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:08 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,140,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8573,Video,,1506,CMNote,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:16 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,140,51.76,,0,ex position 60,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8574,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:22 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,58,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8575,Video,,1507,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:22 PM,r1fc9148c876b3f89dc623cb9dea99dd,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:59:45 AM,11/24/2020 9:59:50 AM,,0,0,57,29.48,,0,,Captain Anti-Diet Man / Kapten Anti-Dieet Mees,Published,Featured,False
8576,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:23 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,59,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8577,Video,,1510,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:23 PM,r1da4b931fb5733bb44fb381644824d1,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 1:24:29 PM,11/24/2020 1:24:35 PM,,0,0,58,31.76,,0,,Conference / Konverents,Published,Featured,False
8578,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:23 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,60,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8579,Video,,1511,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:23 PM,r1324caf34c63827d48cdd99c2b0ede2,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 1:26:41 PM,11/24/2020 1:26:46 PM,,0,0,59,22.8,,0,,Caged Birds / Puurilinnud,Published,Featured,False
8580,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:24 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,61,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8581,Video,,1527,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:24 PM,r125802267a95535ed8c2cc01a2dc9ba,931,"submitted,{""threadId"":931},pending,{""creator"":""Aljona@diafilm.ee""}",11/25/2020 8:27:16 AM,11/25/2020 8:27:25 AM,Email provided,0,0,60,13.51,,0,,Soviet Friendbook / Ankeet,Published,Featured,False
8582,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:24 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,62,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8583,Video,,1529,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:24 PM,r15cf375d6789c9ac68e20ba491bde4a,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:09:37 AM,11/25/2020 10:09:41 AM,,0,0,61,18.12,,0,,Karnawal / Karneval,Published,Featured,False
8584,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:24 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,63,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8585,Video,,1530,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:24 PM,r1522b7f22270f24d49b309658525ba8,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:11:53 AM,11/25/2020 10:11:58 AM,,0,0,62,62.04,,0,,"It wasn't the right mountain, Mohammed / See ei olnud õige mägi, Muhamed",Published,Featured,False
8586,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:25 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,64,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8587,Video,,1531,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:25 PM,r100be0efc95f6d13c7e428110c563a4,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:14:19 AM,11/25/2020 10:14:24 AM,Email provided,0,0,63,59.68,,0,,Glassboy / Klaaspoiss,Published,Featured,False
8588,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:25 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,65,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8589,Video,,1532,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:25 PM,r18982ce6bf03bc1e756611ec3963ac5,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:16:54 AM,11/25/2020 10:16:59 AM,,0,0,64,41.88,,0,lead actor Paulo Avelino,Fangirl / Fänn,Published,Featured,False
8590,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:25 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,66,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8591,Video,,1533,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:25 PM,r1ef9fbe0e3742a04e412abf4e51292b,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:19:02 AM,11/25/2020 10:19:08 AM,,0,0,65,56.92,,0,,Exemplary Behavior / Eeskujulik käitumine,Published,Featured,False
8592,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:08:25 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,68,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
